# t AFE1_1	AFE1_2	AFE1_3	AFE1_4	AFE2_1	AFE2_2	AFE2_3	AFE2_4	AFE3_1	AFE3_2	AFE3_3	AFE3_4	AFE4_1	AFE4_2	AFE4_3	AFE4_4	
1193 4.2114258E-4 0.009686279 0.011380005 0.00929718 0.0 0.0 0.0 0.0 -0.004527283 -0.011453248 -0.009736634 -0.0043212892 0.0065643312 0.003213501 0.011769105 0.002041626 
1195 1.5106202E-4 0.009402466 0.010981751 0.008711243 0.0 0.0 0.0 0.0 -0.0048294067 -0.01179657 -0.010107422 -0.004902649 0.0055755614 0.0023254396 0.010949708 0.0014465332 
1197 0.0018493653 0.010794068 0.0122818 0.010002136 0.0 0.0 0.0 0.0 -0.005218506 -0.012268066 -0.010569763 -0.0052505494 0.005278015 0.0020736696 0.010913086 0.0013092041 
1199 -2.1972657E-4 0.008926392 0.01086731 0.008816528 0.0 0.0 0.0 0.0 -0.0053878785 -0.012464905 -0.0108535765 -0.005593872 0.005749512 0.0025863647 0.01131134 0.0016983033 
1201 7.5531006E-4 0.009960937 0.01179657 0.009594726 0.0 0.0 0.0 0.0 -0.0050765993 -0.01212616 -0.010491944 -0.005218506 0.0056991577 0.0024398805 0.011270142 0.0016616822 
1203 0.0013183594 0.010533142 0.012213135 0.00987854 0.0 0.0 0.0 0.0 -0.0049713138 -0.011965943 -0.010240174 -0.004875183 0.005749512 0.0025405884 0.011270142 0.00158844 
1205 0.0012954712 0.010437012 0.012171936 0.009919739 0.0 0.0 0.0 0.0 -0.004197693 -0.011183167 -0.009429932 -0.004220581 0.006307984 0.0029022216 0.011663819 0.002041626 
1207 6.9122313E-4 0.00987854 0.011714173 0.009434509 0.0 0.0 0.0 0.0 -0.0060333256 -0.013279725 -0.011686707 -0.0065231323 0.004916382 0.0016937256 0.010455322 9.429932E-4 
1209 1.6479492E-4 0.009429932 0.011228943 0.008930969 0.0 0.0 0.0 0.0 -0.0044586184 -0.011407471 -0.009580994 -0.0042297365 0.0060928348 0.002911377 0.011549378 0.001940918 
1211 0.0015838624 0.010661316 0.012240601 0.009709167 0.0 0.0 0.0 0.0 -0.0049255374 -0.011906434 -0.010350036 -0.0050079348 0.005635071 0.0024536133 0.011155701 0.0015655519 
1213 -3.982544E-4 0.008839416 0.01071167 0.008615113 0.0 0.0 0.0 0.0 -0.005053711 -0.012103272 -0.010395813 -0.005154419 0.005419922 0.002192688 0.010903931 0.0014007569 
1215 8.69751E-5 0.009315491 0.011096192 0.008898926 0.0 0.0 0.0 0.0 -0.004975891 -0.011979676 -0.010327148 -0.005030823 0.00635376 0.003025818 0.011668396 0.0020828247 
1217 0.0010757446 0.010180664 0.0119018555 0.009768677 0.0 0.0 0.0 0.0 -0.0057769776 -0.012927246 -0.011206055 -0.0060333256 0.0045364383 0.0013687134 0.010203552 6.546021E-4 
1219 0.0018264771 0.010945129 0.012652588 0.010377503 0.0 0.0 0.0 0.0 -0.0049346923 -0.01203003 -0.010258484 -0.0050354004 0.0066741947 0.0032684328 0.011911011 0.0022659302 
1221 0.0018173219 0.01086731 0.012625122 0.010418701 0.0 0.0 0.0 0.0 -0.0044403076 -0.01137085 -0.009613037 -0.004353333 0.005786133 0.0025131225 0.011247254 0.0016662598 
1223 -8.331299E-4 0.008647156 0.010748291 0.008985901 0.0 0.0 0.0 0.0 -0.0057312013 -0.012821961 -0.011169434 -0.005900574 0.0055984496 0.0023483278 0.011114502 0.001524353 
1225 0.0011352539 0.010281372 0.011846924 0.009448242 0.0 0.0 0.0 0.0 -0.004650879 -0.011631775 -0.009892273 -0.004650879 0.0058776857 0.0026504516 0.011384583 0.001789856 
1227 -5.813599E-4 0.008638001 0.010469056 0.008358764 0.0 0.0 0.0 0.0 -0.005245972 -0.0123641975 -0.010670471 -0.0053878785 0.005506897 0.0022613525 0.010972596 0.0015014649 
1229 -7.8735355E-4 0.008546448 0.010253906 0.008061218 0.0 0.0 0.0 0.0 -0.004838562 -0.01177826 -0.010116577 -0.0047698976 0.0057403566 0.0025314332 0.011228943 0.0015975953 
1231 1.05285646E-4 0.009191895 0.011000061 0.008898926 0.0 0.0 0.0 0.0 -0.0046829223 -0.011732483 -0.009988404 -0.0046920776 0.006111145 0.002861023 0.011494446 0.0019454956 
1233 0.00184021 0.010922241 0.01253357 0.0100891115 0.0 0.0 0.0 0.0 -0.00493927 -0.012043763 -0.010418701 -0.00519104 0.0046829223 0.0013961792 0.010276794 7.736206E-4 
1235 0.0022338869 0.011279297 0.012963868 0.010601806 0.0 0.0 0.0 0.0 -0.005534363 -0.012593079 -0.0109588625 -0.005593872 0.0059463503 0.002709961 0.011439514 0.0018814087 
1237 3.982544E-4 0.009654236 0.011709595 0.009741211 0.0 0.0 0.0 0.0 -0.004508972 -0.01156311 -0.009841919 -0.004486084 0.0056396485 0.0023620606 0.011183167 0.001538086 
1239 0.0017486573 0.010890198 0.012419129 0.009906006 0.0 0.0 0.0 0.0 -0.004760742 -0.011856079 -0.010148621 -0.004852295 0.0055023194 0.002320862 0.011091614 0.0014785767 
1241 -1.3275146E-4 0.009132385 0.011009216 0.0087890625 0.0 0.0 0.0 0.0 -0.0048248293 -0.011878967 -0.010098266 -0.0048431396 0.006427002 0.0031036378 0.01177826 0.0021514893 
1243 -2.9296876E-4 0.008953857 0.010679627 0.008432007 0.0 0.0 0.0 0.0 -0.0053649903 -0.012483216 -0.010743714 -0.005511475 0.0043945312 0.001171875 0.009974671 5.4016116E-4 
1245 -6.042481E-4 0.008688355 0.0106338505 0.008587646 0.0 0.0 0.0 0.0 -0.005744934 -0.012762452 -0.0112106325 -0.0059555057 0.0062210085 0.0028930665 0.011572266 0.001991272 
1247 0.0014785767 0.010510254 0.0119338995 0.0095123295 0.0 0.0 0.0 0.0 -0.0037628175 -0.010734558 -0.008917237 -0.0034378052 0.0062805177 0.0029434205 0.011517334 0.001954651 
1248 0.0014007569 0.010386658 0.0120803835 0.010098266 0.0 0.0 0.0 0.0 -0.0060058595 -0.01313324 -0.011604309 -0.0063766483 0.005319214 0.00209198 0.010835267 0.0013458253 
1250 0.0024765015 0.011412049 0.012863159 0.010400391 0.0 0.0 0.0 0.0 -0.0046096803 -0.011585998 -0.009777832 -0.004486084 0.005644226 0.002444458 0.0111373905 0.0015518189 
1252 -5.9051515E-4 0.0087158205 0.010926819 0.008921814 0.0 0.0 0.0 0.0 -0.005053711 -0.012144471 -0.010542298 -0.0051498413 0.005882263 0.0025772096 0.011288452 0.0017349244 
1254 2.2430421E-4 0.009997559 0.012327576 0.009924317 0.0 0.0 0.0 0.0 -0.005030823 -0.011979676 -0.01036377 -0.005090332 0.004916382 0.0017349244 0.01061554 9.887696E-4 
1256 0.002572632 0.012057495 0.013110352 0.010125733 0.0 0.0 0.0 0.0 -0.0041519166 -0.011036682 -0.00927887 -0.0038772584 0.006719971 0.003405762 0.012002564 0.0023071289 
1258 1.5106202E-4 0.00920105 0.010441589 0.008312988 0.0 0.0 0.0 0.0 -0.0044403076 -0.011393738 -0.009777832 -0.004490662 0.004801941 0.0016616822 0.010432434 8.1024173E-4 
1259 0.0010940552 0.010180664 0.01152649 0.008953857 0.0 0.0 0.0 0.0 -0.006619263 -0.013851929 -0.012236023 -0.0071502686 0.0058044433 0.0026000978 0.011393738 0.0016296387 
1261 0.0010574341 0.0098373415 0.011256409 0.009173584 0.0 0.0 0.0 0.0 -0.0040557864 -0.010986328 -0.009141541 -0.0037719728 0.005749512 0.002545166 0.011242676 0.0016616822 
1263 0.001185608 0.009892273 0.011732483 0.009640503 0.0 0.0 0.0 0.0 -0.0050811768 -0.012135316 -0.010487366 -0.0051223757 0.0054611205 0.0022476197 0.01102295 0.0014419556 
1265 -0.002206421 0.0070312503 0.009722901 0.008409119 0.0 0.0 0.0 0.0 -0.0050079348 -0.012016296 -0.010432434 -0.0050216676 0.006481934 0.0032043457 0.011856079 0.0022201538 
1267 0.0013687134 0.010624695 0.012570191 0.009869385 0.0 0.0 0.0 0.0 -0.0049072267 -0.011997987 -0.0102355955 -0.0049072267 0.004751587 0.0014785767 0.010313416 8.056641E-4 
1269 6.958008E-4 0.010116577 0.012327576 0.009809876 0.0 0.0 0.0 0.0 -0.0055892947 -0.012734986 -0.011109925 -0.0057724 0.005534363 0.0022293092 0.010977173 0.0014556885 
1271 8.056641E-4 0.010253906 0.012419129 0.010107422 0.0 0.0 0.0 0.0 -0.004353333 -0.011146545 -0.009338379 -0.004019165 0.0065460205 0.003250122 0.011865235 0.002156067 
1272 5.6304934E-4 0.009832764 0.011737061 0.00945282 0.0 0.0 0.0 0.0 -0.0056579593 -0.012744141 -0.0111373905 -0.0058273314 0.0054473877 0.0022338869 0.010871887 0.001437378 
1274 7.3699956E-4 0.010047913 0.011686707 0.009457397 0.0 0.0 0.0 0.0 -0.0045043947 -0.011517334 -0.009869385 -0.0044219973 0.005635071 0.0023941041 0.011114502 0.0015472412 
1276 0.0013137817 0.010473633 0.012098694 0.009663391 0.0 0.0 0.0 0.0 -0.005296326 -0.012469483 -0.010830688 -0.005506897 0.006015015 0.0027145387 0.011412049 0.0017303467 
1278 -2.609253E-4 0.009091186 0.0111053465 0.009237671 0.0 0.0 0.0 0.0 -0.005296326 -0.012345887 -0.010734558 -0.0053649903 0.0046691895 0.0014328003 0.010281372 6.866455E-4 
1280 4.5776367E-4 0.009745789 0.011439514 0.009150696 0.0 0.0 0.0 0.0 -0.004376221 -0.011380005 -0.009663391 -0.0042022704 0.006445313 0.00317688 0.011750794 0.002128601 
1282 0.0012496948 0.010404969 0.012011719 0.009677124 0.0 0.0 0.0 0.0 -0.0047698976 -0.011723328 -0.010075378 -0.0047561647 0.00526886 0.0019683838 0.010725403 0.0011672974 
1284 7.965088E-4 0.009887695 0.011549378 0.009352112 0.0 0.0 0.0 0.0 -0.0056030275 -0.012776185 -0.011082458 -0.005863953 0.005397034 0.0021469116 0.010565186 9.2468265E-4 
1285 5.0811766E-4 0.009768677 0.01146698 0.009338379 0.0 0.0 0.0 0.0 -0.0048339847 -0.011842347 -0.010180664 -0.0048248293 0.0051956177 0.0017669678 0.010418701 7.5073243E-4 
1287 4.0283205E-4 0.009759522 0.011503601 0.00929718 0.0 0.0 0.0 0.0 -0.0049255374 -0.011920166 -0.010295105 -0.0049713138 0.00552063 0.0023483278 0.011174011 0.0014648438 
1289 0.0011947632 0.010313416 0.011897278 0.00954895 0.0 0.0 0.0 0.0 -0.0048339847 -0.0118606575 -0.010038758 -0.004801941 0.006930542 0.0038131715 0.012547303 0.0028427124 
1291 -7.095337E-4 0.008638001 0.010725403 0.008825684 0.0 0.0 0.0 0.0 -0.005181885 -0.012263489 -0.010624695 -0.005342102 0.0059097293 0.0027648925 0.011448669 0.001890564 
